date,station,effort,no.cameras,sides.used,model,obs
14/03/2014,AFV31,0,0,NA,NA,_
15/03/2014,AFV31,0,0,NA,NA,_
16/03/2014,AFV31,0,0,NA,NA,_
17/03/2014,AFV31,0,0,NA,NA,_
18/03/2014,AFV31,0,0,NA,NA,_
19/03/2014,AFV31,0,0,NA,NA,_
20/03/2014,AFV31,0,0,NA,NA,_
21/03/2014,AFV31,0,0,NA,NA,_
22/03/2014,AFV31,0,0,NA,NA,_
23/03/2014,AFV31,0,0,NA,NA,_
24/03/2014,AFV31,0,0,NA,NA,_
25/03/2014,AFV31,0,0,NA,NA,_
26/03/2014,AFV31,0,0,NA,NA,_
27/03/2014,AFV31,0,0,NA,NA,_
28/03/2014,AFV31,0,0,NA,NA,_
29/03/2014,AFV31,0,0,NA,NA,_
30/03/2014,AFV31,0,0,NA,NA,_
31/03/2014,AFV31,0,0,NA,NA,_
01/04/2014,AFV31,0,0,NA,NA,_
02/04/2014,AFV31,0,0,NA,NA,_
03/04/2014,AFV31,0,0,NA,NA,_
04/04/2014,AFV31,0,0,NA,NA,_
05/04/2014,AFV31,0,0,NA,NA,_
06/04/2014,AFV31,0,0,NA,NA,_
07/04/2014,AFV31,0,0,NA,NA,_
08/04/2014,AFV31,0,0,NA,NA,_
09/04/2014,AFV31,0,0,NA,NA,_
10/04/2014,AFV31,0,0,NA,NA,_
11/04/2014,AFV31,0,0,NA,NA,_
12/04/2014,AFV31,0,0,NA,NA,_
13/04/2014,AFV31,0,0,NA,NA,_
14/04/2014,AFV31,0,0,NA,NA,_
15/04/2014,AFV31,0,0,NA,NA,_
16/04/2014,AFV31,0,0,NA,NA,_
17/04/2014,AFV31,0,0,NA,NA,_
18/04/2014,AFV31,0,0,NA,NA,_
19/04/2014,AFV31,0,0,NA,NA,_
20/04/2014,AFV31,0,0,NA,NA,_
21/04/2014,AFV31,0,0,NA,NA,_
22/04/2014,AFV31,0,0,NA,NA,_
23/04/2014,AFV31,0,0,NA,NA,_
24/04/2014,AFV31,0,0,NA,NA,_
25/04/2014,AFV31,0,0,NA,NA,_
26/04/2014,AFV31,0,0,NA,NA,_
27/04/2014,AFV31,0,0,NA,NA,_
28/04/2014,AFV31,0,0,NA,NA,_
29/04/2014,AFV31,0,0,NA,NA,_
30/04/2014,AFV31,0,0,NA,NA,_
01/05/2014,AFV31,0,0,NA,NA,_
02/05/2014,AFV31,0,0,NA,NA,_
03/05/2014,AFV31,0,0,NA,NA,_
04/05/2014,AFV31,0,0,NA,NA,_
05/05/2014,AFV31,0,0,NA,NA,_
06/05/2014,AFV31,0,0,NA,NA,_
07/05/2014,AFV31,0,0,NA,NA,_
08/05/2014,AFV31,0,0,NA,NA,_
09/05/2014,AFV31,0,0,NA,NA,_
10/05/2014,AFV31,0,0,NA,NA,_
11/05/2014,AFV31,0,0,NA,NA,_
12/05/2014,AFV31,0,0,NA,NA,_
13/05/2014,AFV31,0,0,NA,NA,_
14/05/2014,AFV31,0,0,NA,NA,_
15/05/2014,AFV31,0,0,NA,NA,_
16/05/2014,AFV31,0,0,NA,NA,_
17/05/2014,AFV31,0,1,NA,Bushnell,_
18/05/2014,AFV31,0,1,NA,Bushnell,_
19/05/2014,AFV31,0,1,NA,Bushnell,_
20/05/2014,AFV31,0,1,NA,Bushnell,_
21/05/2014,AFV31,0,1,NA,Bushnell,_
22/05/2014,AFV31,0,1,NA,Bushnell,_
23/05/2014,AFV31,1,1,NA,Bushnell,_
24/05/2014,AFV31,1,1,NA,Bushnell,_
25/05/2014,AFV31,1,1,NA,Bushnell,_
26/05/2014,AFV31,1,1,NA,Bushnell,_
27/05/2014,AFV31,1,1,NA,Bushnell,_
28/05/2014,AFV31,1,1,NA,Bushnell,_
29/05/2014,AFV31,1,1,NA,Bushnell,_
30/05/2014,AFV31,1,1,NA,Bushnell,_
31/05/2014,AFV31,1,1,NA,Bushnell,_
01/06/2014,AFV31,1,1,NA,Bushnell,_
02/06/2014,AFV31,1,1,NA,Bushnell,_
03/06/2014,AFV31,1,1,NA,Bushnell,_
04/06/2014,AFV31,1,1,NA,Bushnell,_
05/06/2014,AFV31,1,1,NA,Bushnell,_
06/06/2014,AFV31,1,1,NA,Bushnell,_
07/06/2014,AFV31,1,1,NA,Bushnell,_
08/06/2014,AFV31,1,1,NA,Bushnell,_
09/06/2014,AFV31,1,1,NA,Bushnell,_
10/06/2014,AFV31,1,1,NA,Bushnell,_
11/06/2014,AFV31,1,1,NA,Bushnell,_
12/06/2014,AFV31,1,1,NA,Bushnell,_
13/06/2014,AFV31,1,1,NA,Bushnell,_
14/06/2014,AFV31,1,1,NA,Bushnell,_
15/06/2014,AFV31,1,1,NA,Bushnell,_
16/06/2014,AFV31,1,1,NA,Bushnell,_
17/06/2014,AFV31,1,1,NA,Bushnell,_
18/06/2014,AFV31,1,1,NA,Bushnell,_
19/06/2014,AFV31,1,1,NA,Bushnell,_
20/06/2014,AFV31,1,1,NA,Bushnell,_
21/06/2014,AFV31,1,1,NA,Bushnell,_
22/06/2014,AFV31,1,1,NA,Bushnell,_
23/06/2014,AFV31,1,1,NA,Bushnell,_
24/06/2014,AFV31,1,1,NA,Bushnell,_
25/06/2014,AFV31,1,1,NA,Bushnell,_
26/06/2014,AFV31,1,1,NA,Bushnell,_
27/06/2014,AFV31,1,1,NA,Bushnell,_
28/06/2014,AFV31,1,1,NA,Bushnell,_
29/06/2014,AFV31,1,1,NA,Bushnell,_
30/06/2014,AFV31,1,1,NA,Bushnell,_
01/07/2014,AFV31,1,1,NA,Bushnell,_
02/07/2014,AFV31,1,1,NA,Bushnell,_
03/07/2014,AFV31,1,1,NA,Bushnell,_
04/07/2014,AFV31,1,1,NA,Bushnell,_
05/07/2014,AFV31,1,1,NA,Bushnell,_
06/07/2014,AFV31,1,1,NA,Bushnell,_
07/07/2014,AFV31,1,1,NA,Bushnell,_
08/07/2014,AFV31,1,1,NA,Bushnell,_
09/07/2014,AFV31,1,1,NA,Bushnell,_
10/07/2014,AFV31,1,1,NA,Bushnell,_
11/07/2014,AFV31,1,1,NA,Bushnell,_
12/07/2014,AFV31,1,1,NA,Bushnell,_
13/07/2014,AFV31,1,1,NA,Bushnell,_
14/07/2014,AFV31,1,1,NA,Bushnell,_
15/07/2014,AFV31,1,1,NA,Bushnell,_
16/07/2014,AFV31,1,1,NA,Bushnell,_
17/07/2014,AFV31,1,1,NA,Bushnell,_
18/07/2014,AFV31,1,1,NA,Bushnell,_
19/07/2014,AFV31,1,1,NA,Bushnell,_
20/07/2014,AFV31,1,1,NA,Bushnell,_
21/07/2014,AFV31,1,1,NA,Bushnell,_
22/07/2014,AFV31,1,1,NA,Bushnell,_
23/07/2014,AFV31,1,1,NA,Bushnell,_
24/07/2014,AFV31,1,1,NA,Bushnell,_
25/07/2014,AFV31,1,1,NA,Bushnell,_
26/07/2014,AFV31,1,1,NA,Bushnell,_
27/07/2014,AFV31,1,1,NA,Bushnell,_
28/07/2014,AFV31,1,1,NA,Bushnell,_
29/07/2014,AFV31,0,0,NA,Bushnell,_
30/07/2014,AFV31,0,0,NA,Bushnell,_
31/07/2014,AFV31,0,0,NA,Bushnell,_
01/08/2014,AFV31,0,0,NA,Bushnell,_
02/08/2014,AFV31,0,0,NA,Bushnell,_
03/08/2014,AFV31,1,1,NA,Bushnell,_
04/08/2014,AFV31,1,1,NA,Bushnell,_
05/08/2014,AFV31,0,0,NA,NA,_
06/08/2014,AFV31,0,0,NA,NA,_
07/08/2014,AFV31,0,0,NA,NA,_
08/08/2014,AFV31,0,0,NA,NA,_
09/08/2014,AFV31,0,0,NA,NA,_
10/08/2014,AFV31,0,0,NA,NA,_
11/08/2014,AFV31,0,0,NA,NA,_
12/08/2014,AFV31,0,0,NA,NA,_
13/08/2014,AFV31,0,0,NA,NA,_
14/08/2014,AFV31,0,0,NA,NA,_
15/08/2014,AFV31,0,0,NA,NA,_
16/08/2014,AFV31,0,0,NA,NA,_
17/08/2014,AFV31,1,1,NA,Bushnell,_
18/08/2014,AFV31,1,1,NA,Bushnell,_
19/08/2014,AFV31,0,0,NA,NA,_
20/08/2014,AFV31,0,0,NA,NA,_
21/08/2014,AFV31,0,0,NA,NA,_
22/08/2014,AFV31,0,0,NA,NA,_
23/08/2014,AFV31,0,0,NA,NA,_
24/08/2014,AFV31,0,0,NA,NA,_
25/08/2014,AFV31,0,0,NA,NA,_
26/08/2014,AFV31,0,0,NA,NA,_
27/08/2014,AFV31,0,0,NA,NA,_
28/08/2014,AFV31,0,0,NA,NA,_
29/08/2014,AFV31,1,1,NA,Bushnell,_
30/08/2014,AFV31,1,1,NA,Bushnell,_
31/08/2014,AFV31,1,1,NA,Bushnell,_
01/09/2014,AFV31,1,1,NA,Bushnell,_
02/09/2014,AFV31,1,1,NA,Bushnell,_
03/09/2014,AFV31,1,1,NA,Bushnell,_
04/09/2014,AFV31,1,1,NA,Bushnell,_
05/09/2014,AFV31,1,1,NA,Bushnell,_
06/09/2014,AFV31,1,1,NA,Bushnell,_
07/09/2014,AFV31,1,1,NA,Bushnell,_
08/09/2014,AFV31,1,1,NA,Bushnell,_
09/09/2014,AFV31,1,1,NA,Bushnell,_
10/09/2014,AFV31,1,1,NA,Bushnell,_
11/09/2014,AFV31,1,1,NA,Bushnell,_
12/09/2014,AFV31,1,1,NA,Bushnell,_
13/09/2014,AFV31,1,1,NA,Bushnell,_
14/09/2014,AFV31,1,1,NA,Bushnell,_
15/09/2014,AFV31,1,1,NA,Bushnell,_
16/09/2014,AFV31,1,1,NA,Bushnell,_
17/09/2014,AFV31,1,1,NA,Bushnell,_
18/09/2014,AFV31,1,1,NA,Bushnell,_
19/09/2014,AFV31,1,1,NA,Bushnell,_
20/09/2014,AFV31,1,1,NA,Bushnell,_
21/09/2014,AFV31,1,1,NA,Bushnell,_
22/09/2014,AFV31,1,1,NA,Bushnell,_
23/09/2014,AFV31,0,0,NA,NA,_
24/09/2014,AFV31,0,0,NA,NA,_
25/09/2014,AFV31,0,0,NA,NA,_
26/09/2014,AFV31,0,0,NA,NA,_
27/09/2014,AFV31,0,0,NA,NA,_
28/09/2014,AFV31,0,0,NA,NA,_
29/09/2014,AFV31,0,0,NA,NA,_
30/09/2014,AFV31,0,0,NA,NA,_
01/10/2014,AFV31,0,0,NA,NA,_
02/10/2014,AFV31,0,0,NA,NA,_
03/10/2014,AFV31,0,0,NA,NA,_
04/10/2014,AFV31,0,0,NA,NA,_
05/10/2014,AFV31,0,0,NA,NA,_
06/10/2014,AFV31,0,0,NA,NA,_
07/10/2014,AFV31,0,0,NA,NA,_
08/10/2014,AFV31,0,0,NA,NA,_
09/10/2014,AFV31,0,0,NA,NA,_
10/10/2014,AFV31,0,0,NA,NA,_
11/10/2014,AFV31,0,0,NA,NA,_
12/10/2014,AFV31,0,0,NA,NA,_
13/10/2014,AFV31,0,0,NA,NA,_
14/10/2014,AFV31,0,0,NA,NA,_
15/10/2014,AFV31,0,0,NA,NA,_
16/10/2014,AFV31,0,0,NA,NA,_
17/10/2014,AFV31,0,0,NA,NA,_
18/10/2014,AFV31,0,0,NA,NA,_
19/10/2014,AFV31,0,0,NA,NA,_
20/10/2014,AFV31,0,0,NA,NA,_
21/10/2014,AFV31,0,0,NA,NA,_
22/10/2014,AFV31,0,0,NA,NA,_
23/10/2014,AFV31,0,0,NA,NA,_
24/10/2014,AFV31,0,0,NA,NA,_
25/10/2014,AFV31,0,0,NA,NA,_
26/10/2014,AFV31,0,0,NA,NA,_
27/10/2014,AFV31,0,0,NA,NA,_
28/10/2014,AFV31,0,0,NA,NA,_
29/10/2014,AFV31,0,0,NA,NA,_
30/10/2014,AFV31,0,0,NA,NA,_
31/10/2014,AFV31,0,0,NA,NA,_
01/11/2014,AFV31,0,0,NA,NA,_
02/11/2014,AFV31,0,0,NA,NA,_
03/11/2014,AFV31,0,0,NA,NA,_
04/11/2014,AFV31,0,0,NA,NA,_
05/11/2014,AFV31,0,0,NA,NA,_
06/11/2014,AFV31,0,0,NA,NA,_
07/11/2014,AFV31,0,0,NA,NA,_
08/11/2014,AFV31,0,0,NA,NA,_
09/11/2014,AFV31,0,0,NA,NA,_
10/11/2014,AFV31,0,0,NA,NA,_
11/11/2014,AFV31,0,0,NA,NA,_
12/11/2014,AFV31,0,0,NA,NA,_
13/11/2014,AFV31,0,0,NA,NA,_
14/11/2014,AFV31,1,1,NA,Bushnell,_
15/11/2014,AFV31,1,1,NA,Bushnell,_
16/11/2014,AFV31,1,1,NA,Bushnell,_
17/11/2014,AFV31,1,1,NA,Bushnell,_
18/11/2014,AFV31,1,1,NA,Bushnell,_
19/11/2014,AFV31,1,1,NA,Bushnell,_
20/11/2014,AFV31,1,1,NA,Bushnell,_
21/11/2014,AFV31,1,1,NA,Bushnell,_
22/11/2014,AFV31,0,1,NA,Bushnell,_
23/11/2014,AFV31,0,1,NA,Bushnell,_
24/11/2014,AFV31,0,1,NA,Bushnell,_
25/11/2014,AFV31,0,1,NA,Bushnell,_
26/11/2014,AFV31,1,1,NA,Bushnell,_
27/11/2014,AFV31,1,1,NA,Bushnell,_
28/11/2014,AFV31,1,1,NA,Bushnell,_
29/11/2014,AFV31,1,1,NA,Bushnell,_
30/11/2014,AFV31,1,1,NA,Bushnell,_
01/12/2014,AFV31,1,1,NA,Bushnell,_
02/12/2014,AFV31,1,1,NA,Bushnell,_
03/12/2014,AFV31,1,1,NA,Bushnell,_
04/12/2014,AFV31,1,1,NA,Bushnell,_
05/12/2014,AFV31,1,1,NA,Bushnell,_
06/12/2014,AFV31,1,1,NA,Bushnell,_
07/12/2014,AFV31,1,1,NA,Bushnell,_
08/12/2014,AFV31,1,1,NA,Bushnell,_
09/12/2014,AFV31,1,1,NA,Bushnell,_
10/12/2014,AFV31,1,1,NA,Bushnell,_
11/12/2014,AFV31,1,1,NA,Bushnell,_
12/12/2014,AFV31,1,1,NA,Bushnell,_
13/12/2014,AFV31,1,1,NA,Bushnell,_
14/12/2014,AFV31,1,1,NA,Bushnell,_
15/12/2014,AFV31,1,1,NA,Bushnell,_
16/12/2014,AFV31,0,0,NA,NA,_
17/12/2014,AFV31,0,0,NA,NA,_
18/12/2014,AFV31,0,0,NA,NA,_
19/12/2014,AFV31,0,0,NA,NA,_
20/12/2014,AFV31,0,0,NA,NA,_
21/12/2014,AFV31,0,0,NA,NA,_
22/12/2014,AFV31,0,0,NA,NA,_
23/12/2014,AFV31,0,0,NA,NA,_
24/12/2014,AFV31,0,0,NA,NA,_
25/12/2014,AFV31,0,0,NA,NA,_
26/12/2014,AFV31,0,0,NA,NA,_
27/12/2014,AFV31,0,0,NA,NA,_
28/12/2014,AFV31,0,0,NA,NA,_
29/12/2014,AFV31,0,0,NA,NA,_
30/12/2014,AFV31,0,0,NA,NA,_
31/12/2014,AFV31,0,0,NA,NA,_
04/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
05/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
06/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
07/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
08/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
09/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
10/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
11/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
12/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
13/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
14/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
15/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
16/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
17/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
18/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
19/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
20/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
21/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
22/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
23/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
24/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
25/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
26/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
27/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
28/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
29/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
30/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
31/10/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
01/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
02/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
03/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
04/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
05/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
06/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
07/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
08/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
09/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
10/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
11/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
12/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
13/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
14/11/2013,AFV32,0,0,NA,NA,Dates of pilot testing of camera traps; not used in the study
15/11/2013,AFV32,0,0,NA,NA,_
16/11/2013,AFV32,0,0,NA,NA,_
17/11/2013,AFV32,0,0,NA,NA,_
18/11/2013,AFV32,0,0,NA,NA,_
19/11/2013,AFV32,0,0,NA,NA,_
20/11/2013,AFV32,0,0,NA,NA,_
21/11/2013,AFV32,0,0,NA,NA,_
22/11/2013,AFV32,0,0,NA,NA,_
23/11/2013,AFV32,0,0,NA,NA,_
24/11/2013,AFV32,0,0,NA,NA,_
25/11/2013,AFV32,0,0,NA,NA,_
26/11/2013,AFV32,0,0,NA,NA,_
27/11/2013,AFV32,0,0,NA,NA,_
28/11/2013,AFV32,0,0,NA,NA,_
29/11/2013,AFV32,0,0,NA,NA,_
30/11/2013,AFV32,0,0,NA,NA,_
01/12/2013,AFV32,0,0,NA,NA,_
02/12/2013,AFV32,0,0,NA,NA,_
03/12/2013,AFV32,0,0,NA,NA,_
04/12/2013,AFV32,0,0,NA,NA,_
05/12/2013,AFV32,0,0,NA,NA,_
06/12/2013,AFV32,0,0,NA,NA,_
07/12/2013,AFV32,0,0,NA,NA,_
08/12/2013,AFV32,0,0,NA,NA,_
09/12/2013,AFV32,0,0,NA,NA,_
10/12/2013,AFV32,0,0,NA,NA,_
11/12/2013,AFV32,0,0,NA,NA,_
12/12/2013,AFV32,0,0,NA,NA,_
13/12/2013,AFV32,0,0,NA,NA,_
14/12/2013,AFV32,0,0,NA,NA,_
15/12/2013,AFV32,0,0,NA,NA,_
16/12/2013,AFV32,0,0,NA,NA,_
17/12/2013,AFV32,0,0,NA,NA,_
18/12/2013,AFV32,0,0,NA,NA,_
19/12/2013,AFV32,0,0,NA,NA,_
20/12/2013,AFV32,0,0,NA,NA,_
21/12/2013,AFV32,0,0,NA,NA,_
22/12/2013,AFV32,0,0,NA,NA,_
23/12/2013,AFV32,0,0,NA,NA,_
24/12/2013,AFV32,0,0,NA,NA,_
25/12/2013,AFV32,0,0,NA,NA,_
26/12/2013,AFV32,0,0,NA,NA,_
27/12/2013,AFV32,0,0,NA,NA,_
28/12/2013,AFV32,0,0,NA,NA,_
29/12/2013,AFV32,0,0,NA,NA,_
30/12/2013,AFV32,0,0,NA,NA,_
31/12/2013,AFV32,0,0,NA,NA,_
01/01/2014,AFV32,0,0,NA,NA,_
02/01/2014,AFV32,0,0,NA,NA,_
03/01/2014,AFV32,0,0,NA,NA,_
04/01/2014,AFV32,0,0,NA,NA,_
05/01/2014,AFV32,0,0,NA,NA,_
06/01/2014,AFV32,0,0,NA,NA,_
07/01/2014,AFV32,0,0,NA,NA,_
08/01/2014,AFV32,0,0,NA,NA,_
09/01/2014,AFV32,0,0,NA,NA,_
10/01/2014,AFV32,0,0,NA,NA,_
11/01/2014,AFV32,0,0,NA,NA,_
12/01/2014,AFV32,0,0,NA,NA,_
13/01/2014,AFV32,0,0,NA,NA,_
14/01/2014,AFV32,0,0,NA,NA,_
15/01/2014,AFV32,0,0,NA,NA,_
16/01/2014,AFV32,0,0,NA,NA,_
17/01/2014,AFV32,0,0,NA,NA,_
18/01/2014,AFV32,0,0,NA,NA,_
19/01/2014,AFV32,0,0,NA,NA,_
20/01/2014,AFV32,0,0,NA,NA,_
21/01/2014,AFV32,0,0,NA,NA,_
22/01/2014,AFV32,0,0,NA,NA,_
23/01/2014,AFV32,0,0,NA,NA,_
24/01/2014,AFV32,0,0,NA,NA,_
25/01/2014,AFV32,0,0,NA,NA,_
26/01/2014,AFV32,0,0,NA,NA,_
27/01/2014,AFV32,0,0,NA,NA,_
28/01/2014,AFV32,0,0,NA,NA,_
29/01/2014,AFV32,0,0,NA,NA,_
30/01/2014,AFV32,0,0,NA,NA,_
31/01/2014,AFV32,0,0,NA,NA,_
01/02/2014,AFV32,0,0,NA,NA,_
02/02/2014,AFV32,0,0,NA,NA,_
03/02/2014,AFV32,0,0,NA,NA,_
04/02/2014,AFV32,0,0,NA,NA,_
05/02/2014,AFV32,0,0,NA,NA,_
06/02/2014,AFV32,0,0,NA,NA,_
07/02/2014,AFV32,0,0,NA,NA,_
08/02/2014,AFV32,0,0,NA,NA,_
09/02/2014,AFV32,0,0,NA,NA,_
10/02/2014,AFV32,0,0,NA,NA,_
11/02/2014,AFV32,0,0,NA,NA,_
12/02/2014,AFV32,0,0,NA,NA,_
13/02/2014,AFV32,0,0,NA,NA,_
14/02/2014,AFV32,0,0,NA,NA,_
15/02/2014,AFV32,0,0,NA,NA,_
16/02/2014,AFV32,0,0,NA,NA,_
17/02/2014,AFV32,0,0,NA,NA,_
18/02/2014,AFV32,0,0,NA,NA,_
19/02/2014,AFV32,0,0,NA,NA,_
20/02/2014,AFV32,0,0,NA,NA,_
21/02/2014,AFV32,0,0,NA,NA,_
22/02/2014,AFV32,0,0,NA,NA,_
23/02/2014,AFV32,0,0,NA,NA,_
24/02/2014,AFV32,0,0,NA,NA,_
25/02/2014,AFV32,0,0,NA,NA,_
26/02/2014,AFV32,0,0,NA,NA,_
27/02/2014,AFV32,0,0,NA,NA,_
28/02/2014,AFV32,0,0,NA,NA,_
01/03/2014,AFV32,0,0,NA,NA,_
02/03/2014,AFV32,0,0,NA,NA,_
03/03/2014,AFV32,0,0,NA,NA,_
04/03/2014,AFV32,0,0,NA,NA,_
05/03/2014,AFV32,0,0,NA,NA,_
06/03/2014,AFV32,0,0,NA,NA,_
07/03/2014,AFV32,0,0,NA,NA,_
08/03/2014,AFV32,0,0,NA,NA,_
09/03/2014,AFV32,0,0,NA,NA,_
10/03/2014,AFV32,0,0,NA,NA,_
11/03/2014,AFV32,0,0,NA,NA,_
12/03/2014,AFV32,0,0,NA,NA,_
13/03/2014,AFV32,0,0,NA,NA,_
14/03/2014,AFV32,0,0,NA,NA,_
15/03/2014,AFV32,0,0,NA,NA,_
16/03/2014,AFV32,0,0,NA,NA,_
17/03/2014,AFV32,0,0,NA,NA,_
18/03/2014,AFV32,0,0,NA,NA,_
19/03/2014,AFV32,0,0,NA,NA,_
20/03/2014,AFV32,0,0,NA,NA,_
21/03/2014,AFV32,0,0,NA,NA,_
22/03/2014,AFV32,0,0,NA,NA,_
23/03/2014,AFV32,0,0,NA,NA,_
24/03/2014,AFV32,0,0,NA,NA,_
25/03/2014,AFV32,0,0,NA,NA,_
26/03/2014,AFV32,0,0,NA,NA,_
27/03/2014,AFV32,0,0,NA,NA,_
28/03/2014,AFV32,0,0,NA,NA,_
29/03/2014,AFV32,0,0,NA,NA,_
30/03/2014,AFV32,0,0,NA,NA,_
31/03/2014,AFV32,0,0,NA,NA,_
01/04/2014,AFV32,0,0,NA,NA,_
02/04/2014,AFV32,0,0,NA,NA,_
03/04/2014,AFV32,0,0,NA,NA,_
04/04/2014,AFV32,0,0,NA,NA,_
05/04/2014,AFV32,0,0,NA,NA,_
06/04/2014,AFV32,0,0,NA,NA,_
07/04/2014,AFV32,0,0,NA,NA,_
08/04/2014,AFV32,0,0,NA,NA,_
09/04/2014,AFV32,0,0,NA,NA,_
10/04/2014,AFV32,0,0,NA,NA,_
11/04/2014,AFV32,0,0,NA,NA,_
12/04/2014,AFV32,0,0,NA,NA,_
13/04/2014,AFV32,0,0,NA,NA,_
14/04/2014,AFV32,0,0,NA,NA,_
15/04/2014,AFV32,0,0,NA,NA,_
16/04/2014,AFV32,0,0,NA,NA,_
17/04/2014,AFV32,0,0,NA,NA,_
18/04/2014,AFV32,0,0,NA,NA,_
19/04/2014,AFV32,0,0,NA,NA,_
20/04/2014,AFV32,0,0,NA,NA,_
21/04/2014,AFV32,0,0,NA,NA,_
22/04/2014,AFV32,0,0,NA,NA,_
23/04/2014,AFV32,0,0,NA,NA,_
24/04/2014,AFV32,0,0,NA,NA,_
25/04/2014,AFV32,0,0,NA,NA,_
26/04/2014,AFV32,0,0,NA,NA,_
27/04/2014,AFV32,0,0,NA,NA,_
28/04/2014,AFV32,0,0,NA,NA,_
29/04/2014,AFV32,0,0,NA,NA,_
30/04/2014,AFV32,0,0,NA,NA,_
01/05/2014,AFV32,0,0,NA,NA,_
02/05/2014,AFV32,0,0,NA,NA,_
03/05/2014,AFV32,0,0,NA,NA,_
04/05/2014,AFV32,0,0,NA,NA,_
05/05/2014,AFV32,0,0,NA,NA,_
06/05/2014,AFV32,0,0,NA,NA,_
07/05/2014,AFV32,0,0,NA,NA,_
08/05/2014,AFV32,0,0,NA,NA,_
09/05/2014,AFV32,0,0,NA,NA,_
10/05/2014,AFV32,0,0,NA,NA,_
11/05/2014,AFV32,0,0,NA,NA,_
12/05/2014,AFV32,0,0,NA,NA,_
13/05/2014,AFV32,0,0,NA,NA,_
14/05/2014,AFV32,0,0,NA,NA,_
15/05/2014,AFV32,0,0,NA,NA,_
16/05/2014,AFV32,0,0,NA,NA,_
17/05/2014,AFV32,1,1,NA,Bushnell,_
18/05/2014,AFV32,1,1,NA,Bushnell,_
19/05/2014,AFV32,1,1,NA,Bushnell,_
20/05/2014,AFV32,1,1,NA,Bushnell,_
21/05/2014,AFV32,1,1,NA,Bushnell,_
22/05/2014,AFV32,1,1,NA,Bushnell,_
23/05/2014,AFV32,0,0,NA,NA,_
24/05/2014,AFV32,0,0,NA,NA,_
25/05/2014,AFV32,0,0,NA,NA,_
26/05/2014,AFV32,0,0,NA,NA,_
27/05/2014,AFV32,0,0,NA,NA,_
28/05/2014,AFV32,0,0,NA,NA,_
